	orderid	latitude	longitude	estimateddeliverytime	totalprice	zip	city	time
313	1553411	37.7940231	-122.4142185	36.0	75.08	94114	San Francisco	19.700034166666665
314	1553512	37.6997256	-122.480849	178.0	48.63	94132	Daly City	19.7711075
315	1553645	37.5592944	-122.328364	84.0	67.38	94401	San Mateo	19.816915833333333
316	1553658	37.77262460000001	-122.48343490000002	182.0	111.77	94122	San Francisco	19.877748055555557
317	1553538	37.7488042	-122.4236283	20.0	56.94	94114	San Francisco	19.895600833333333
318	1553523	37.7911455	-122.41080009999999	195.0	30.82	94108	San Francisco	19.85962138888889
319	1553568	37.6351283	-122.0544347	75.0	39.86	CA 94544	Hayward	20.988298055555557
320	1553616	37.52541179999999	-122.2862638	226.0	71.6	94002-2121	Belmont	21.340688055555553
321	1553650	32.7215077	-117.1642186	97.0	51.3	92102	San Diego	21.428743611111113
322	1553883	37.799668200000006	-122.40877340000002	271.0	184.16	94133	San Francisco	21.417299166666666
323	1553830	37.561076	-122.317653	85.0	40.02	944023025	San Mateo	21.616369444444445
324	1553941	37.533174	-122.254925	53.0	43.31	94065	Redwood City	21.609561944444447
325	1553634	37.40456320000001	-122.11829820000001	104.0	65.54	94023	Palo Alto	21.719540833333333
326	1554009	37.8295644	-122.278679	1.0	93.65	94612	Oakland	22.170511944444446
327	1554025	37.811831700000006	-122.267668	132.0	59.48	94612	Oakland	22.196344444444446
328	1554014	37.4338899	-122.11335590000002	65.0	44.87	94303	Palo Alto	22.463986944444443
329	1554134	37.780787200000006	-122.4285717	248.0	37.28	94114	San Francisco	22.939440833333332
330	1554188	37.8107078	-122.2811935	155.0	121.5	94612	Oakland	23.269756388888887
331	1554404	37.6791924	-122.09969199999999	58.0	85.2	94541	Hayward	23.330188888888888
332	1554360	37.7114329	-122.47065759999998	66.0	42.61	94132	San Francisco	23.546364722222226
333	1554341	37.554044	-122.268222	129.0	29.3	94404	Foster City	23.78993416666667
334	1554420	37.7741597	-122.464448	104.0	46.12	94122	San Francisco	0.038476944444444446
335	1554359	37.7394109	-122.463546	66.0	76.65	94127	San Francisco	0.8298361111111111
336	1554317	34.01377100000001	-118.41343400000001	113.0	53.01	90232	Culver City	0.8565444444444444
337	1554521	37.83139620000001	-122.2535341	95.0	76.33	94611	Oakland	0.9677138888888889
338	1554527	37.7668385	-122.2072341	46.0	133.49	94601	Oakland	0.9782925
339	1554572	32.8035229	-117.1560831	46.0	50.25	92111	San Diego	1.2004638888888888
340	1554622	37.7919613	-122.4156831	261.0	41.37	94114	San Francisco	1.2356991666666668
341	1554630	37.86986870000001	-122.2846027	173.0	43.13	94702	Berkeley	1.1282075
342	1554612	37.5116889	-122.303602	83.0	31.98	94002-3585	Belmont	1.5188305555555555
343	1554739	37.4763622	-122.2261358	196.0	44.15	94063	Redwood City	1.5017583333333333
344	1554694	32.716514399999994	-117.153994	41.0	75.19	92102	San Diego	1.5430888888888887
345	1554715	37.863273	-122.29061000000002	48.0	35.28	94710	Berkeley	1.7592880555555555
346	1554878	37.8334425	-122.27959720000001	185.0	37.05	94612	Emeryville	1.8288758333333333
347	1554834	37.75791210000001	-122.23877250000001	312.0	35.78	94601	Alameda	1.8799991666666667
348	1554936	37.8063098	-122.41229009999998	214.0	32.79	94107	San Francisco	2.1478297222222222
349	1555072	37.7750928	-122.4582993	195.0	46.37	94118	San Francisco	2.2227241666666666
350	1555040	37.7863555	-122.39119879999998	752.0	55.77	94105	San Francisco	2.2716102777777776
351	1555287	33.8621815	-118.3736778	44.0	188.3	90278	Redondo Beach	2.3705491666666667
352	1555450	37.6693756	-122.4790409	85.0	45.48	94132	Daly City	2.503572222222222
353	1555436	32.8871707	-117.1682614	97.0	68.2	92121	San Diego	2.8323463888888885
354	1555517	32.7501754	-117.1246798	241.0	42.18	92104	San Diego	2.8914019444444445
355	1555537	37.782824100000006	-122.4323695	199.0	34.43	94114	San Francisco	2.944185277777778
356	1555564	37.800543	-122.2535862	373.0	81.67	94606	Oakland	3.1407213888888887
357	1555528	37.7976078	-122.430731	151.0	72.62	94114	San Francisco	3.282335277777778
358	1555551	37.638774	-122.42178100000001	226.0	156.51	94066	San Bruno	3.4645825
359	1555613	32.7588703	-117.14306029999999	124.0	214.15	92116	San Diego	3.535704722222222
360	1555636	37.6603738	-122.0534728	52.0	105.23	25426	Hayward	3.673278611111111
361	1555628	37.3275372	-121.7727612	21.0	40.42	95148	San José	3.741315833333333
362	1555649	37.354427	-122.025122	152.0	105.7	94086	Sunnyvale	3.8413925
363	1555685	37.8285894	-122.1994068	257.0	56.68	94602	Oakland	3.913686111111111
364	1555659	32.7106875	-117.152706	156.0	47.47	92101	San Diego	3.9848869444444444
365	1555777	36.98981129999999	-122.014853	63.0	155.1	95065	Santa Cruz	3.9592091666666667
366	1555760	32.75070460000001	-117.12732379999998	97.0	85.03	92102	San Diego	4.349704722222222
367	1555755	37.40198510000001	-122.06749409999999	0.0	171.59	94043	Mountain View	4.411908333333334
368	1555923	37.4179508	-122.1180242	344.0	83.46	94023	Palo Alto	4.263630555555555
369	1555963	36.9798873	-122.0098771	92.0	113.9	95065	Santa Cruz	4.444705555555556
370	1556038	37.8027472	-122.2769969	3.0	82.55	94612	Oakland	4.560547222222222
371	1556055	37.70356	-122.47381499999999	230.0	36.44	94015	Daly City	4.605994444444444
372	1556026	37.4015487	-121.9601211	172.0	35.25	95054	Santa Clara	4.665101944444444
373	1556223	37.8146289	-122.2359222	176.0	43.68	94611	Oakland	4.656888055555556
374	1556072	37.3240896	-121.9687014	215.0	47.43	95117	Santa Clara	4.732109166666667
375	1556282	37.775253	-122.44853	209.0	74.32	94114	San Francisco	4.830211944444444
376	1552887	37.58833660000001	-122.3695304	302.0	58.88	94010	Burlingame	4.878438055555556
377	1552989	36.9844713	-121.963229	205.0	464.76	95065	Soquel	4.888546388888888
378	1553000	37.7858482	-122.4790952	23.0	87.0	94122	San Francisco	5.078954722222222
379	1552879	37.787812	-122.41137040000001	366.0	95.08	94114	San Francisco	5.121950833333333
380	1553193	32.804252899999994	-117.251267	3.0	88.19	92109	San Diego	5.266841666666666
381	1553089	37.348322	-121.944127	170.0	48.84	95052	Santa Clara	5.480475
382	1553115	37.76323950000001	-122.4009824	161.0	50.98	94107	San Francisco	5.5260694444444445
383	1553165	37.800141	-122.23294380000002	114.0	185.61	94602	Oakland	5.761670277777778
384	1553110	37.467163	-122.25042	101.0	92.81	94062	Redwood City	6.194243611111111
385	1553222	37.004276	-121.954678	50.0	40.49	95065	Soquel	6.4268769444444445
386	1553437	37.802379	-122.43703629999999	157.0	34.41	94114	San Francisco	7.151711111111111
387	1553456	37.784801	-122.4845659	54.0	50.25	94122	San Francisco	17.434319444444444
388	1553412	33.986042	-118.4420695	152.0	188.18	90232	Marina del Rey	17.76787138888889
389	1553507	37.73996320000001	-122.47957020000001	155.0	121.62	94122	San Francisco	18.17165277777778
390	1553528	37.6816607	-122.1286382	290.0	35.16	94577	San Lorenzo	6.679416666666667
391	1553571	37.748036	-122.42959599999999	107.0	52.26	94114	San Francisco	18.714474166666665
392	1553506	37.696201	-122.481929	79.0	39.94	94132	Daly City	19.34113611111111
393	1553563	37.340071	-122.01864479999999	40.0	72.83	95014-0500	Sunnyvale	19.805469444444444
394	1553700	37.745635	-122.41132250000001	384.0	55.34	94110	San Francisco	19.972381388888888
395	1553720	37.5706454	-122.3066294	207.0	143.21	94401	San Mateo	20.106563055555558
396	1553898	37.86636970000001	-122.27507150000001	195.0	87.77	94703	Berkeley	20.295388055555556
397	1553894	37.8021701	-122.41419679999998	52.0	40.52	94114	San Francisco	20.421389722222223
398	1553745	37.77195820000001	-122.426073	96.0	77.54	94114	San Francisco	20.631140833333333
399	1553942	37.8873205	-122.27068030000001	100.0	101.23	94709	Berkeley	21.709005555555557
400	1553974	37.8082205	-122.24364469999999	145.0	99.23		Oakland	22.25409361111111
401	1554018	37.826505	-122.28083	51.0	63.7	94612	Oakland	22.503298055555554
402	1553981	37.7811734	-122.4840095	10.0	98.12	94121	San Francisco	22.663699166666664
403	1553995	37.7853488	-122.46975259999998	1.0	47.75	94122	San Francisco	22.779719444444442
404	1554095	37.7528736	-122.41180349999999	2.0	62.28		San Francisco	23.153763888888886
405	1554200	37.7786923	-122.2681281	7.0	46.51	94501	Alameda	23.28782138888889
406	1554275	37.800894	-122.4365443	265.0	109.78	94114	San Francisco	23.607379722222223
407	1554238	36.9674	-122.03200120000001	7.0	64.73		Santa Cruz	23.6642425
408	1554333	37.790607	-122.42626909999998	152.0	35.28		San Francisco	23.74038611111111
409	1554370	37.741018	-122.4306769	41.0	196.5	94131	San Francisco	23.82941027777778
410	1554429	37.8251468	-122.2634131	39.0	47.73	94611	Oakland	23.902686944444444
411	1554460	37.551938	-122.3379436	132.0	37.01	94401	San Mateo	23.929010277777778
412	1554253	37.79082920000001	-122.4091531	23.0	96.84	94114	San Francisco	23.97140194444444
413	1554406	37.614185600000006	-122.03688429999998	3.0	92.44		Hayward	0.2932
414	1554524	37.7795472	-122.2883259	237.0	34.85	94501	Alameda	0.35631027777777774
415	1554601	37.8204983	-122.25358759999999	81.0	90.83		Oakland	0.4570547222222222
416	1554661	37.6634775	-122.4009183	112.0	45.56	94080	South San Francisco	0.5356444444444445
417	1554709	37.802911	-122.44371480000001	273.0	63.96		San Francisco	0.7715425
418	1554738	37.5136311	-122.2696129	157.0	38.32	94070	Belmont	0.7934472222222222
419	1554770	37.7571208	-122.4365447	219.0	47.54	94114	San Francisco	0.8532658333333333
420	1554771	37.7876532	-122.38748400000001	178.0	28.88		San Francisco	0.962228611111111
421	1554829	37.8196501	-122.25717040000002	792.0	43.75	94611	Oakland	0.9796408333333333
422	1554824	37.7851901	-122.245429	17.0	45.14	94601	Oakland	1.043771388888889
423	1554826	37.3262157	-121.9666726	116.0	42.22	95117	Santa Clara	1.1573102777777777
424	1554879	37.6273269	-122.4092993	416.0	78.54	CA 94066	San Bruno	1.4058
425	1554860	36.9752874	-122.01653370000001	88.0	77.4		Santa Cruz	1.4436630555555556
426	1554820	33.8650764	-118.2685981	19.0	46.21	90746	Carson	1.6418333333333333
427	1554955	37.8171778	-122.2533369	92.0	56.48	94610	Oakland	1.1380508333333332
428	1554812	37.8675806	-122.2632383	213.0	50.32	94611	Berkeley	1.6223075
429	1554988	34.00923710000001	-118.4738121	95.0	42.77		Santa Monica	1.7555186111111112
430	1554979	37.7657608	-122.1599311	2.0	51.99	94603	Oakland	1.8548083333333334
431	1554907	37.41345070000001	-122.0727876	122.0	72.04	94086	Mountain View	1.8728686111111112
432	1554960	37.79604970000001	-122.4090402	229.0	43.66	94114	San Francisco	1.9446833333333333
433	1555059	37.6412766	-122.08124299999999	8.0	47.86		Hayward	1.9870130555555556
434	1555056	37.7941	-122.42395900000001	159.0	46.61		San Francisco	2.3373658333333336
435	1554998	37.549696	-122.31478	209.0	68.78	94402	San Mateo	2.6555980555555556
436	1555129	37.7786104	-122.42264080000001	285.0	262.49		San Francisco	2.658996388888889
437	1555156	37.470168	-122.22768899999998	182.0	50.18		Redwood City	2.976752777777778
438	1555145	37.758268	-122.476418	0.0	79.97	94122	San Francisco	3.033586111111111
439	1555128	37.4135661	-122.13868500000001	141.0	87.33		Palo Alto	3.3663297222222224
440	1555168	37.724259	-122.436929	282.0	50.63	94134	San Francisco	3.432354722222222
441	1555226	37.3095306	-121.7743588	0.0	43.39	95148	San José	3.3604380555555555
442	1555389	37.56613770000001	-122.2571125	142.0	47.03	94404	Foster City	3.646463888888889
443	1555340	32.797476	-117.1946632	91.0	31.55	92117	San Diego	3.6354980555555554
444	1555438	37.7784955	-122.44528090000001	85.0	44.11		San Francisco	3.7633880555555557
445	1555483	36.983092600000006	-122.0223368	21.0	168.61	95065	Santa Cruz	3.8217869444444443
446	1555522	37.763298	-122.50902099999999	58.0	36.99		San Francisco	3.872863888888889
447	1555504	37.7963187	-122.402347	204.0	92.63	94114	San Francisco	3.917036111111111
448	1555412	33.574024	-117.681358	287.0	116.56	92653	Laguna Hills	3.9472730555555557
449	1555721	37.7850107	-122.3897547	119.0	120.34	94107	San Francisco	3.9353333333333333
450	1555696	37.7782849	-122.463757	120.0	126.68	94122	San Francisco	3.9791991666666666
451	1555790	37.4822279	-122.2178959	306.0	47.77	94063	Redwood City	4.033373055555556
452	1555797	37.7888898	-122.39809140000001	96.0	104.44		San Francisco	4.176826944444445
453	1555837	32.742995	-117.1486937	149.0	39.6	92103	San Diego	4.223797222222222
454	1555999	37.71391920000001	-122.455312	242.0	108.55	94132	San Francisco	4.2808325
455	1556077	37.7822305	-122.46628020000001	117.0	80.84		San Francisco	4.677593611111112
456	1556141	37.7607849	-122.26370379999999	682.0	57.24		Alameda	4.7035897222222225
457	1556196	37.4124219	-122.101203	207.0	78.75	94043	Mountain View	4.763888055555555
458	1552591	37.82572639999999	-122.2818919	218.0	35.27	94612	Oakland	4.797908333333333
459	1552635	37.4763622	-122.2261358	166.0	105.27	94063	Redwood City	4.8435675
460	1552640	37.5093914	-122.3033342	146.0	72.97	94002-3585	Belmont	4.843008333333333
461	1552763	37.75396920000001	-122.4873702	86.0	40.56		San Francisco	4.905403611111112
462	1552824	37.7857221	-122.4679905	86.0	32.52	94122	San Francisco	5.0566305555555555
463	1552680	37.78978950000001	-122.40741670000001	860.0	76.65		San Francisco	5.114289722222222
464	1552792	37.8690652	-122.2821443	102.0	140.35	94702	Berkeley	5.2439075
465	1552907	37.77711400000001	-122.430924	131.0	63.7	94114	San Francisco	5.368276944444444
466	1553001	37.7553339	-122.42233610000001	30.0	35.68		San Francisco	5.535046388888889
467	1552967	37.735669	-122.49692549999999	143.0	44.68		San Francisco	4.878423055555556
468	1552991	37.798046	-122.432626	167.0	97.13	94114	San Francisco	5.636669444444444
469	1552825	32.5528006	-117.04324579999998	177.0	106.18	92173	San Diego	5.016194444444444
470	1553098	37.7695445	-122.4203761	107.0	46.09	94114	San Francisco	5.7965019444444446
471	1552892	37.4621613	-122.1950473	9.0	36.95	94027	Atherton	5.892549166666666
472	1553133	37.8078112	-122.2557781	239.0	50.79	94610	Oakland	5.888624166666666
473	1553105	37.7720843	-122.4256987	249.0	43.62	94114	San Francisco	6.001189722222223
474	1553240	37.57995579999999	-122.3421866	56.0	40.95		Burlingame	6.182821388888889
475	1552971	36.9759839	-121.89227	241.0	140.34	95003	Aptos	6.715209166666667
476	1553189	37.7171674	-122.4541786	196.0	102.37	94132	San Francisco	6.717586111111111
477	1553396	37.9040104	-122.2780618	160.0	41.21	94707	Berkeley	6.964052777777778
478	1553387	37.76447329999999	-122.42384840000001	342.0	154.74		San Francisco	6.580528611111111
479	1553490	37.649724600000006	-122.4340499	103.0	48.9	94066	South San Francisco	17.233643611111113
480	1553692	37.76732929999999	-122.23993329999999	274.0	40.65		Alameda	17.590384166666666
481	1553699	37.773168	-122.484564	263.0	37.77	94122	San Francisco	17.645575
482	1553323	37.3461745	-121.94145659999998	134.0	40.04		Santa Clara	17.704727777777777
483	1553589	37.342487	-121.88906200000001	107.0	40.6		San José	17.809389722222225
484	1553647	33.6908913	-117.8774091	120.0	108.75	92626	Costa Mesa	17.88376472222222
485	1553607	37.7853084	-122.4371438	180.0	86.25	94114	San Francisco	18.035457500000003
486	1553652	37.3393731	-122.038522	90.0	61.07	94086	Sunnyvale	18.290444444444447
487	1553743	37.80043610000001	-122.24229309999998	214.0	45.93		Oakland	18.320935277777778
488	1553674	32.8681584	-117.2320378	339.0	43.53	92122	San Diego	18.500358333333335
489	1553662	37.370379	-121.8536508	3.0	59.26	95133	San José	18.736375833333334
490	1553755	37.3755157	-122.0364459	94.0	50.45	94086	Sunnyvale	19.351240833333335
491	1553735	37.8196501	-122.25717040000002	21.0	174.81	94611	Oakland	19.565780555555556
492	1553867	37.392287	-122.0635876	273.0	86.74	94043	Mountain View	19.614525833333335
493	1553832	37.7796564	-122.46299850000001	115.0	37.36		San Francisco	20.100528611111113
494	1554027	37.7870969	-122.4013596	346.0	28.98	94105	San Francisco	20.5489925
495	1553807	32.9552469	-117.2269226	227.0	50.63	92130	San Diego	20.759611111111113
496	1553979	34.038094	-118.48035	145.0	53.74	CA 90404	Santa Monica	20.843607499999997
497	1554085	37.708286	-122.456855	77.0	61.3	94132	Daly City	21.402627777777777
498	1554120	37.3841313	-122.0516966	1.0	39.11	94086	Sunnyvale	21.3888675
499	1554260	37.585179	-122.37118000000001	72.0	30.33		Burlingame	1.1852075
500	1554291	37.8129283	-122.27808870000001	131.0	95.95		Oakland	21.561349166666666
501	1554146	36.9721234	-122.02123490000001	92.0	32.99		Santa Cruz	21.72933972222222
502	1554351	37.8647857	-122.26280790000001	134.0	66.73		Berkeley	21.86524916666667
503	1554135	37.5819874	-122.3629303	2.0	38.95	94010	Burlingame	22.21003138888889
504	1554313	37.62299	-122.4169532	122.0	55.9	94066	San Bruno	22.544792500000003
505	1554585	37.8068744	-122.2728297	121.0	82.63	94501	Oakland	22.77798138888889
506	1554506	37.55619160000001	-122.3496619	142.0	34.37	94101	Hillsborough	23.359941666666668
507	1554814	37.7171586	-122.4831203	167.0	61.27	94132	San Francisco	23.40486861111111
508	1554780	37.7728162	-122.4290352	71.0	117.98	94117	San Francisco	23.63192777777778
509	1554732	37.5403768	-122.2680978	146.0	43.64	94065	Foster City	23.175763055555556
510	1554819	37.5660709	-122.31378799999999	107.0	99.87		San Mateo	23.885923055555555
511	1554821	37.7673529	-122.20576070000001	344.0	47.72		Oakland	23.998829722222222
512	1554654	34.01732979999999	-118.4985077	354.0	77.29	90401	Santa Monica	0.11344638888888889
513	1554859	37.6648203	-122.47658259999999	71.0	41.07		Daly City	0.3837508333333334
514	1554911	37.76814829999999	-122.4168943	46.0	39.14		San Francisco	0.7567194444444445
515	1555003	37.399218	-122.0249929	20.0	35.91	94086	Sunnyvale	0.9159138888888889
516	1554790	36.952851	-122.05399979999999	125.0	120.66		Santa Cruz	1.038445277777778
517	1554953	33.5511658	-117.75596370000001	73.0	73.26		Laguna Beach	1.3893980555555556
518	1554963	33.9102828	-118.1513598	31.0	31.21	90242	Paramount	1.4227527777777778
519	1555081	37.4823494	-122.2275701	167.0	50.58	94063	Redwood City	1.5195297222222222
520	1555048	37.7538026	-122.17015729999999	1.0	100.49		Oakland	1.5858472222222224
521	1555065	37.5602344	-122.2841635	178.0	87.7	CA 94404	San Mateo	1.741938888888889
522	1555166	37.7188259	-122.4579138	66.0	47.09	94132	San Francisco	1.8128686111111112
523	1555177	37.777707	-122.2162955	251.0	39.62	94601	Oakland	1.8928916666666666
524	1555314	37.7044557	-122.4810209	219.0	117.22	94132	Daly City	2.1201991666666666
525	1555329	37.3658488	-122.0152726	140.0	70.96	94086	Sunnyvale	2.1449630555555554
526	1555351	37.752975	-122.4278619	170.0	76.86	94114	San Francisco	2.178836111111111
